[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1500091929.501000 7/14/2017, 9:12:09 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, pb6051
INFO, WEIGHT, 70.000
INFO, AREA,
INFO, LENGTH,
INFO, SHAPE,
INFO, COMMENT,
INFO, SEQUENCE FILE: pb6051_dc_mag_v3_ac1500Oe.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1500092334.595,,2.509501e+002,1.800735e+000,1.520521e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910319e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.235008e-003,0,0,0,
1500092338.900,,2.509501e+002,1.800910e+000,1.519944e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909465e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.859634e-004,0,0,0,
1500092343.150,,2.509501e+002,1.800210e+000,1.521142e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908319e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.140305e-004,0,0,0,
1500092347.650,,2.509501e+002,1.801229e+000,1.521967e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909686e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.649857e-004,0,0,0,
1500092352.675,,2.509501e+002,1.801136e+000,1.520339e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910318e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500092357.425,,2.509501e+002,1.801776e+000,1.520716e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909208e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.160570e-004,0,0,0,
1500092361.910,,2.509501e+002,1.801559e+000,1.520796e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909096e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.201599e-005,0,0,0,
1500092366.445,,2.509501e+002,1.800859e+000,1.521486e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908537e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.482010e-003,0,0,0,
1500092370.695,,2.509501e+002,1.800570e+000,1.520005e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910175e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.050369e-004,0,0,0,
1500092375.445,,2.509501e+002,1.801178e+000,1.522242e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907507e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.679794e-004,0,0,0,
1500092379.930,,2.509501e+002,1.801013e+000,1.519909e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909630e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.214981e-003,0,0,0,
1500092384.415,,2.509501e+002,1.801291e+000,1.521226e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908961e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.589890e-004,0,0,0,
1500092388.665,,2.509501e+002,1.801054e+000,1.521104e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908853e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500092392.915,,2.509501e+002,1.801880e+000,1.519512e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909378e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.269745e-004,0,0,0,
1500092397.415,,2.509501e+002,1.800848e+000,1.520154e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908579e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.050949e-003,0,0,0,
1500092401.695,,2.509501e+002,1.800714e+000,1.520954e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909199e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.829666e-004,0,0,0,
1500092406.230,,2.509501e+002,1.801147e+000,1.519450e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909239e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.201599e-005,0,0,0,
1500092410.730,,2.509501e+002,1.801373e+000,1.521904e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500092415.230,,2.509501e+002,1.801064e+000,1.522759e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908633e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.470016e-004,0,0,0,
1500092420.230,,2.509501e+002,1.801363e+000,1.518458e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907066e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.630587e-004,0,0,0,
1500092425.230,,2.509501e+002,1.800807e+000,1.517129e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907800e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.008987e-003,0,0,0,
1500092429.505,,2.509501e+002,1.800776e+000,1.517774e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907600e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,0,0,
1500092434.060,,2.509501e+002,1.800807e+000,1.517165e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910193e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.260208e-004,0,0,0,
1500092438.545,,2.509501e+002,1.801209e+000,1.519659e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908929e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.278043e-003,0,0,0,
1500092442.795,,2.509501e+002,1.800900e+000,1.520152e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909828e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.419586e-004,0,0,0,
1500092447.295,,2.509501e+002,1.801539e+000,1.520625e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910626e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.080172e-004,0,0,0,
1500092452.045,,2.509501e+002,1.800581e+000,1.520990e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908737e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.380081e-004,0,0,0,
1500092456.530,,2.509501e+002,1.801126e+000,1.517593e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907659e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.069443e-004,0,0,0,
1500092461.015,,2.509501e+002,1.800550e+000,1.517657e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908033e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.470016e-004,0,0,0,
1500092465.265,,2.509501e+002,1.800581e+000,1.519735e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904155e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.790161e-004,0,0,0,
1500092469.765,,2.509501e+002,1.800756e+000,1.520991e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910096e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.649857e-004,0,0,0,
1500092474.275,,2.509501e+002,1.801714e+000,1.516641e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909000e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.700060e-004,0,0,0,
1500092478.825,,2.509501e+002,1.801559e+000,1.518244e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906819e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.278996e-003,0,0,0,
1500092483.810,,2.509501e+002,1.800941e+000,1.517082e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907375e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.760193e-004,0,0,0,
1500092488.795,,2.509501e+002,1.800941e+000,1.518364e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906254e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.760193e-004,0,0,0,
1500092493.085,,2.509501e+002,1.801085e+000,1.519452e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906814e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,0,0,
1500092497.335,,2.509501e+002,1.800900e+000,1.519396e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909248e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.070976e-003,0,0,0,
1500092501.835,,2.509501e+002,1.801827e+000,1.517900e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,0.000000e+000,0,0,0,
1500092506.835,,2.509501e+002,1.801477e+000,1.516694e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906452e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.540682e-004,0,0,0,
1500092511.585,,2.509501e+002,1.801054e+000,1.518080e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906720e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.260208e-004,0,0,0,
1500092516.095,,2.509501e+002,1.801054e+000,1.518488e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907427e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.260208e-004,0,0,0,
1500092520.830,,2.509501e+002,1.800673e+000,1.517958e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907914e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.350113e-004,0,0,0,
1500092525.080,,2.509501e+002,1.800550e+000,1.519469e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908987e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,0,0,
1500092529.580,,2.509501e+002,1.801167e+000,1.517246e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907991e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.709793e-004,0,0,0,
1500092534.065,,2.509501e+002,1.801198e+000,1.520445e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908261e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.329681e-004,0,0,0,
1500092538.550,,2.509501e+002,1.800992e+000,1.519485e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907250e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.449554e-004,0,1,0,
1500092542.835,,2.509501e+002,1.800848e+000,1.521823e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904768e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.559921e-004,0,1,0,
1500092547.085,,2.509501e+002,1.801518e+000,1.521116e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906921e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.031041e-003,0,1,0,
1500092551.585,,2.509501e+002,1.800220e+000,1.520752e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907058e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,1,0,
1500092555.885,,2.509501e+002,1.801137e+000,1.519507e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905340e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.122998e-003,0,1,0,
1500092560.430,,2.509501e+002,1.801838e+000,1.522528e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904963e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.220507e-004,0,1,0,
1500092564.930,,2.509501e+002,1.801353e+000,1.517208e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904288e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.239777e-004,0,1,0,
1500092569.430,,2.509501e+002,1.801106e+000,1.521292e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908562e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.999969e-004,0,1,0,
1500092574.430,,2.509501e+002,1.800694e+000,1.521258e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908765e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.940033e-004,0,1,0,
1500092579.180,,2.509501e+002,1.801734e+000,1.520836e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907202e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.810427e-004,0,1,0,
1500092583.705,,2.509501e+002,1.801343e+000,1.520720e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906200e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.220507e-004,0,1,0,
1500092588.245,,2.509501e+002,1.800951e+000,1.521522e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905772e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.198883e-005,0,1,0,
1500092592.730,,2.509501e+002,1.800848e+000,1.521350e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908065e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.440048e-004,0,1,0,
1500092596.980,,2.509501e+002,1.800714e+000,1.521111e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909261e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.441002e-003,0,1,0,
1500092601.480,,2.509501e+002,1.800570e+000,1.521602e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907615e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.829666e-004,0,1,0,
1500092606.230,,2.509501e+002,1.801312e+000,1.521457e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907557e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.359650e-004,0,1,0,
1500092610.715,,2.509501e+002,1.801044e+000,1.522593e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907903e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,0.000000e+000,0,1,0,
1500092615.200,,2.509501e+002,1.800447e+000,1.518546e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.911658e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.194000e-003,0,1,0,
1500092619.450,,2.509501e+002,1.800086e+000,1.520861e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907790e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.730225e-004,0,1,0,
1500092624.200,,2.509501e+002,1.800282e+000,1.522037e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908243e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.640289e-004,0,1,0,
1500092628.480,,2.509501e+002,1.801033e+000,1.521281e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909343e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.103516e-005,0,1,0,
1500092633.465,,2.509501e+002,1.800622e+000,1.521872e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.850098e-004,0,1,0,
1500092638.450,,2.509501e+002,1.799655e+000,1.521177e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909822e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.047015e-003,0,1,0,
1500092642.995,,2.509501e+002,1.799604e+000,1.521762e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907860e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.440184e-004,0,1,0,
1500092647.495,,2.509501e+002,1.799696e+000,1.520580e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905772e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.599592e-004,0,1,0,
1500092652.015,,2.509501e+002,1.800508e+000,1.521351e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907133e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.050400e-004,0,1,0,
1500092656.515,,2.509501e+002,1.800282e+000,1.521389e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908879e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.050369e-004,0,1,0,
1500092661.015,,2.509501e+002,1.799861e+000,1.523248e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905189e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.779432e-004,0,1,0,
1500092665.515,,2.509501e+002,1.800117e+000,1.521070e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905701e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.649857e-004,0,1,0,
1500092670.500,,2.509501e+002,1.799737e+000,1.521482e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.913513e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.949736e-004,0,1,0,
1500092675.295,,2.509501e+002,1.799624e+000,1.522814e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907552e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.689528e-004,0,1,0,
1500092680.030,,2.509501e+002,1.799758e+000,1.522210e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910280e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.019239e-004,0,1,0,
1500092685.015,,2.509501e+002,1.799204e+000,1.523791e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906785e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.006007e-003,0,1,0,
1500092689.805,,2.509501e+002,1.798845e+000,1.521188e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906974e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.869368e-004,0,1,0,
1500092694.055,,2.509501e+002,1.799112e+000,1.523244e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906048e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.641989e-003,0,1,0,
1500092698.805,,2.509501e+002,1.799204e+000,1.522000e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.911112e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.080368e-004,0,1,0,
1500092703.295,,2.509501e+002,1.799194e+000,1.522205e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909071e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.559973e-003,0,1,0,
1500092707.780,,2.509501e+002,1.799717e+000,1.523263e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906282e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.139112e-004,0,1,0,
1500092712.030,,2.509501e+002,1.799624e+000,1.525695e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905112e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.288984e-004,0,1,0,
1500092716.280,,2.509501e+002,1.798465e+000,1.524791e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906166e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.127005e-003,0,1,0,
1500092720.783,,2.509501e+002,1.798681e+000,1.523472e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908645e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.049208e-004,0,1,0,
1500092725.268,,2.509501e+002,1.798619e+000,1.522726e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.911551e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.201599e-005,0,1,0,
1500092729.753,,2.509501e+002,1.798773e+000,1.522698e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907578e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.259016e-004,0,1,0,
1500092734.003,,2.509501e+002,1.798763e+000,1.524482e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907548e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.468824e-004,0,1,0,
1500092738.253,,2.509501e+002,1.798743e+000,1.522764e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907172e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-005,0,1,0,
1500092743.008,,2.509501e+002,1.798414e+000,1.524231e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908615e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.460480e-004,0,1,0,
1500092747.558,,2.509501e+002,1.798219e+000,1.525368e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905177e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.429319e-004,0,1,0,
1500092751.858,,2.509501e+002,1.798373e+000,1.524914e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906295e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.509687e-004,0,1,0,
1500092756.108,,2.509501e+002,1.798108e+000,1.524618e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905118e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.432896e-003,0,1,0,
1500092760.608,,2.509501e+002,1.798517e+000,1.525251e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.280640e-004,0,1,0,
1500092765.108,,2.509501e+002,1.798671e+000,1.523825e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907746e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.350279e-004,0,1,0,
1500092769.913,,2.509501e+002,1.799163e+000,1.524881e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904609e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.490448e-004,0,1,0,
1500092774.648,,2.509501e+002,1.799060e+000,1.526031e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906564e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.540848e-004,0,1,0,
1500092779.448,,2.509501e+002,1.798117e+000,1.522298e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.330972e-003,0,1,0,
1500092783.698,,2.509501e+002,1.797871e+000,1.526039e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.903024e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.569790e-004,0,1,0,
1500092788.448,,2.509501e+002,1.798343e+000,1.524397e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907427e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.659989e-003,0,1,0,
1500092792.933,,2.509501e+002,1.798455e+000,1.524857e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905542e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.558895e-004,0,1,0,
